4037	0.004607173550261193
15	0.0036798641339143394
6634	0.003586847820733349
2625	0.0032836563315597565
2398	0.002608635377749309
2470	0.002523771832845855
2237	0.0024966268882234597
4191	0.0022678518404690676
7553	0.0021697304052171675
5254	0.0021501005898437006
2328	0.0020392599514171975
1186	0.0020355342051725433
1297	0.0019458409094303577
4335	0.001936762426862341
7620	0.0019320804166139257
5412	0.0019189157693269708
7632	0.0019077423953615573
4875	0.0018738133555791167
6946	0.001808421305279597
3352	0.0017839563666539157
6832	0.0017681829640176245
2654	0.001766982029169991
762	0.0017421460286774965
737	0.0017396339489364385
2066	0.0017156985958975647
8293	0.0017053078128275055
3089	0.0017020103656198078
28	0.001688809970642104
2535	0.0016662038348914136
3334	0.0016569610170808673
214	0.0016515170502531496
665	0.0016430660864877374
4735	0.001619203369793609
6774	0.0016148880196046591
7092	0.0016016276617208222
2565	0.0015511786497454088
5484	0.0015430211639553015
8042	0.0014768009692014178
4310	0.001461997686542268
5423	0.0014176254312688835
1211	0.001417580593260233
3456	0.001416867189823603
2657	0.0013651916524438268
5404	0.0013639542012039928
5233	0.001361783626785263
4712	0.0013418884807959398
271	0.0013262593722637235
4828	0.001300624781237286
5079	0.001299164395756737
4261	0.001285755727904423
5210	0.0012802905384636737
8163	0.0012632543173181831
6914	0.0012605085041392868
3459	0.0012573159275354319
2285	0.0012416633382679627
1549	0.0012415090188126802
1842	0.0012351880811078742
4666	0.0012119311393323532
993	0.0012002488140056568
3084	0.0011834824663660487
3562	0.0011781937448020648
1026	0.0011728802954325914
5123	0.0011648809964988648
2958	0.0011589311593209642
3537	0.0011443100013807809
3117	0.0011438048519046926
2576	0.0011400396698270907
2643	0.0011212074465336047
922	0.0011100519411812375
5022	0.0011079361392618255
299	0.0011040604211162864
1855	0.0011014721041017004
3897	0.0010990501748434174
2651	0.0010987195651946044
4110	0.0010964815616248584
282	0.0010748237140567468
4600	0.0010704636743730503
1031	0.0010692170574767624
4687	0.0010684695929049875
7699	0.0010653441550052241
4536	0.0010645072869756504
2871	0.0010640224827856803
2746	0.0010638401430118553
3443	0.001062701992280318
3755	0.0010613665878214614
1385	0.0010594032157427687
3568	0.0010517080970148915
5459	0.001049621801539117
5543	0.001049109970184434
4400	0.0010431840220341449
2485	0.0010295535065721088
1633	0.0010171359226672817
7890	0.0010142034440310996
3976	0.0010129608028860721
4256	0.001011593169866158
1726	0.000996357781783207
3238	0.0009906691274618783
2323	0.0009867489265228259
6784	0.0009820999104477638
3034	0.0009789956724914285
