5179	5527
5179	5529
5179	5543
5179	5563
5179	5568
5179	5592
5179	5620
5179	5637
5179	5640
5179	5683
5179	5684
5179	5693
5179	5697
5179	5721
5179	5732
5179	5737
5179	5738
5179	5739
5179	5743
5179	5753
5179	5756
5179	5760
5179	5775
5179	5776
5179	5778
5179	5798
5179	5800
5179	5802
5179	5804
5179	5807
5179	5814
5179	5871
5179	5902
5179	5969
5179	5994
5179	5998
5179	6001
5179	6023
5179	6029
5179	6078
5179	6098
5179	6111
5179	6123
5179	6124
5179	6148
5179	6151
5179	6156
5179	6170
5179	6221
5179	6229
5179	6246
5179	6251
5179	6255
5179	6262
5179	6270
5179	6272
5179	6296
5179	6299
5179	6305
5179	6306
5179	6327
5179	6328
5179	6330
5179	6334
5179	6337
5179	6388
5179	6400
5179	6407
5179	6414
5179	6432
5179	6523
5179	6560
5179	6599
5179	6600
5179	6618
5179	6634
5179	6665
5179	6714
5179	6715
5179	6765
5179	6784
5179	6832
5179	6855
5179	6860
5179	6907
5179	6913
5179	6918
5179	6945
5179	6946
5179	6948
5179	6979
5179	6982
5179	7047
5179	7054
5179	7088
5179	7092
5179	7144
5179	7233
5179	7237
5179	7250
5179	7373
5179	7517
5179	7544
5179	7553
5179	7587
5179	7620
5179	7632
5179	7642
5179	7646
5179	7662
5179	7683
5179	7699
5179	7839
5179	8044
5179	8083
5179	8124
5179	8134
5179	8141
5179	8295
5180	896
5180	1473
5180	1648
5180	1733
5180	2001
5180	2258
5180	2354
5180	2507
5180	2576
5180	2605
5180	2765
5180	2775
5180	3089
5180	3274
5180	3586
5180	3643
5180	3796
5180	4041
5180	4527
5180	4534
5180	4536
5180	4574
5180	4795
5180	5061
5180	5123
5180	5176
5180	5182
5180	5226
5180	5445
5180	5454
5180	5459
5180	5482
5180	5680
5180	5693
5180	5743
5180	5775
5180	5780
5180	5790
5180	5837
5180	5844
5180	5848
5180	5863
5180	5886
5180	5891
5180	5925
5180	5928
5180	5947
5180	5963
5180	5994
5181	1352
5181	2398
5181	2516
5181	2552
5181	2605
5181	2764
5181	2831
5181	3456
5181	3796
5181	3897
5181	3919
5181	4098
5181	4247
5181	4335
5181	4574
5181	4600
5181	4631
5181	4653
5181	4797
5181	5188
5181	5210
5181	5254
5181	5296
5181	5321
5181	5459
5181	5482
5181	5484
5181	5568
5181	5588
5181	5651
5181	5680
5181	5693
5181	5784
5181	5827
5181	5837
5181	5844
5181	5848
5181	5863
5181	6437
5181	6566
5181	8295
5182	896
5182	3498
5182	3796
5182	4099
5182	4534
5182	4846
5182	5123
5182	5262
5182	5263
5182	5568
5182	5743
5182	5828
5182	5848
5182	5863
5183	3796
5184	608
5184	737
5184	1247
5184	1733
5184	1799
5184	2258
5184	2276
5184	2398
5184	2516
5184	2576
5184	2605
5184	2764
5184	2822
5184	2831
5184	3027
5184	3089
5184	3103
5184	3393
5184	3417
5184	3456
5184	3460
5184	3643
5184	3796
5184	3897
5184	3910
5184	4041
5184	4098
5184	4191
5184	4247
5184	4315
5184	4400
5184	4448
5184	4482
5184	4587
5184	4600
5184	4653
5184	4777
5184	4824
5184	4846
5184	4899
5184	4929
5184	4964
5184	4986
5184	5020
5184	5155
5184	5189
5184	5335
5184	5392
5184	5412
5184	5430
5184	5449
5184	5459
5184	5463
5184	5506
5184	5509
5184	5559
5184	5564
5184	5568
5184	5623
5184	5637
5184	5650
5184	5651
5184	5693
5184	5743
5184	5775
5184	5891
5184	5925
5184	5947
5185	967
5185	1352
5185	1972
5185	2160
5185	2273
5185	2277
5185	2433
5185	2535
5185	2605
5185	2774
5185	3015
5185	3238
5185	3291
5185	3334
5185	3614
5185	3634
5185	3792
5185	3796
5185	3830
5185	3873
5185	3897
5185	3919
5185	4065
5185	4099
5185	4134
5185	4335
5185	4483
5185	4488
5185	4709
5185	4712
5185	4713
5185	4715
5185	4748
5185	4764
5185	4795
5185	4798
5185	4828
5185	4875
5185	4980
5185	4986
5185	5002
5185	5020
5185	5022
5185	5037
5185	5123
5185	5178
5185	5188
5185	5200
5185	5254
5185	5295
5185	5321
5185	5378
5185	5439
5185	5459
5185	5479
5185	5524
5185	5527
5185	5543
5185	5563
5185	5596
5185	5605
5185	5614
5185	5683
5185	5684
5185	5697
5185	5714
5185	5753
5185	5760
5185	5798
5185	5799
5185	5800
5185	5802
5185	5804
5185	5818
5185	5827
5185	5829
5185	5871
5185	5897
5185	5925
5185	5947
5185	6001
5185	6004
5185	6006
5185	6124
5185	6156
5185	6170
5185	6218
5185	6221
5185	6227
5185	6229
5185	6251
5185	6272
5185	6299
5185	6305
5185	6306
5185	6323
5185	6327
5185	6328
5185	6347
5185	6388
5185	6432
5185	6447
5185	6458
5185	6481
5185	6491
5185	6496
5185	6501
5185	6505
5185	6560
5185	6595
5185	6600
5185	6613
5185	6632
5185	6665
5185	6699
5185	6720
5185	6739
5185	6755
5185	6765
5185	6770
5185	6777
5185	6783
5185	6784
5185	6788
5185	6789
5185	6803
5185	6806
5185	6832
5185	6833
5185	6850
5185	6855
5185	6860
5185	6869
5185	6873
5185	6897
5185	6930
5185	6933
5185	6934
5185	6938
5185	6945
5185	6946
5185	6948
5185	6953
5185	6955
5185	6967
5185	7301
5185	7351
5185	7414
5185	8128
5185	8219
5185	8237
5185	8297
5186	3796
5186	4944
